rank	composition_mean_normalized_influence	shortcut_mean_normalized_influence
65812	-256.7785771	-216.9432001
65813	-256.7845757	-216.9498575
65814	-256.7880787	-216.9561933
65815	-256.8290701	-216.9661962
65816	-256.8328355	-216.981366
65817	-256.8900323	-216.9929088
65818	-256.9131855	-217.0256133
65819	-256.9141031	-217.0361614
65820	-256.9347182	-217.0511185
65821	-256.9795953	-217.0682525
65822	-257.0086056	-217.0691391
65823	-257.0481549	-217.0766114
65824	-257.057956	-217.0943944
65825	-257.1116431	-217.105222
65826	-257.1229161	-217.1067537
65827	-257.1510232	-217.119159
65828	-257.1557604	-217.1280223
65829	-257.2019356	-217.1324017
65830	-257.2042622	-217.1690606
65831	-257.2170348	-217.1748029
65832	-257.2339346	-217.1868443
65833	-257.2425577	-217.1888146
65834	-257.2537236	-217.1890233
65835	-257.2673551	-217.2140842
65836	-257.2795971	-217.2175563
65837	-257.2854677	-217.2295499
65838	-257.3325997	-217.2438247
65839	-257.3504086	-217.2489581
65840	-257.3549431	-217.2668312
65841	-257.3597994	-217.2860875
65842	-257.363106	-217.288533
65843	-257.3751796	-217.3052415
65844	-257.3757005	-217.3055732
65845	-257.3926819	-217.3192729
65846	-257.40097	-217.3248866
65847	-257.4186737	-217.3305435
65848	-257.4757873	-217.3961526
65849	-257.4836668	-217.4109871
65850	-257.488135	-217.4261756
65851	-257.5314743	-217.426564
65852	-257.5494613	-217.4569167
65853	-257.5514804	-217.471757
65854	-257.5655338	-217.4928153
65855	-257.6143749	-217.4970786
65856	-257.6198111	-217.4998549
65857	-257.6207753	-217.515592
65858	-257.6431073	-217.5383884
65859	-257.6441696	-217.5400886
65860	-257.668438	-217.5407163
65861	-257.6770815	-217.5439829
65862	-257.7374317	-217.6117358
65863	-257.7948364	-217.618113
65864	-257.7999829	-217.6458352
65865	-257.8157536	-217.6512287
65866	-257.8675047	-217.6527231
65867	-257.8793492	-217.6602284
65868	-257.895744	-217.6912278
65869	-257.8995269	-217.7045418
65870	-257.914572	-217.7201576
65871	-257.9271503	-217.7246987
65872	-257.9315016	-217.7276483
65873	-257.9869596	-217.7297607
65874	-257.991195	-217.7431555
65875	-258.0021043	-217.7433792
65876	-258.0078267	-217.7543442
65877	-258.0113793	-217.8033713
65878	-258.0123944	-217.8178946
65879	-258.0137804	-217.8301969
65880	-258.0492848	-217.8345301
65881	-258.0744652	-217.8390796
65882	-258.1552527	-217.9037388
65883	-258.1743267	-217.9206163
65884	-258.2007812	-217.936488
65885	-258.2053861	-217.9479095
65886	-258.2099031	-217.9508798
65887	-258.2561584	-218.0175807
65888	-258.2791506	-218.0188137
65889	-258.2805835	-218.0278141
65890	-258.3062886	-218.06355
65891	-258.3082452	-218.067682
65892	-258.3167082	-218.0768887
65893	-258.3199239	-218.1008553
65894	-258.3482116	-218.1369164
65895	-258.3618022	-218.1432982
65896	-258.3628838	-218.1602653
65897	-258.3685087	-218.1653828
65898	-258.4324982	-218.1691156
65899	-258.4451339	-218.1803385
65900	-258.4470605	-218.1834721
65901	-258.4580658	-218.2017014
65902	-258.4716187	-218.2067151
65903	-258.4865148	-218.2240637
65904	-258.4929445	-218.2246158
65905	-258.5549908	-218.22557
65906	-258.5569885	-218.2398592
65907	-258.5870458	-218.248547
65908	-258.5954432	-218.2499022
65909	-258.6134618	-218.2766946
65910	-258.626116	-218.2786735
65911	-258.6500342	-218.2842392
65912	-258.653214	-218.3102391
65913	-258.6539863	-218.3747909
65914	-258.6622348	-218.3943226
65915	-258.6783859	-218.4151572
65916	-258.6903394	-218.4175007
65917	-258.7184719	-218.4355981
65918	-258.7436514	-218.4728492
65919	-258.7492674	-218.4817478
65920	-258.77229	-218.4914436
65921	-258.7819208	-218.4963275
65922	-258.8078411	-218.5027568
65923	-258.8205756	-218.5174139
65924	-258.8415655	-218.5574976
65925	-258.8429306	-218.5721334
65926	-258.8454969	-218.5791708
65927	-258.8530445	-218.6163031
65928	-258.8546939	-218.6309371
65929	-258.8952925	-218.6317825
65930	-258.9288701	-218.6410103
65931	-258.9309394	-218.6705204
65932	-258.956276	-218.6710904
65933	-258.9824396	-218.6787963
65934	-258.9869704	-218.701862
65935	-259.0026576	-218.7164646
65936	-259.0040588	-218.7257463
65937	-259.0276824	-218.7261501
65938	-259.0483652	-218.7358638
65939	-259.0548462	-218.7423967
65940	-259.0643329	-218.7634828
65941	-259.0769589	-218.7882143
65942	-259.082361	-218.8005257
65943	-259.0833374	-218.8066212
65944	-259.0897829	-218.8088742
65945	-259.1118283	-218.8152407
65946	-259.137407	-218.8370215
65947	-259.1476761	-218.8407406
65948	-259.1506426	-218.8447572
65949	-259.1553714	-218.878636
65950	-259.1617766	-218.8798656
65951	-259.1658119	-218.8814276
65952	-259.1900926	-218.9195301
65953	-259.1968653	-218.9447022
65954	-259.1979231	-218.9580549
65955	-259.2061464	-218.9602774
65956	-259.2105743	-218.9607243
65957	-259.2124865	-218.9674866
65958	-259.2299927	-218.9857973
65959	-259.256714	-218.9912064
65960	-259.2595877	-218.9971776
65961	-259.2598584	-219.0086867
65962	-259.2769726	-219.0098424
65963	-259.2827911	-219.0187617
65964	-259.3126095	-219.0308691
65965	-259.343929	-219.0336753
65966	-259.3529221	-219.0516291
65967	-259.3805611	-219.0530519
65968	-259.4467165	-219.0598472
65969	-259.4649456	-219.0851211
65970	-259.4688155	-219.0896472
65971	-259.4989602	-219.1063854
65972	-259.5379136	-219.1899367
65973	-259.5499731	-219.2003755
65974	-259.552898	-219.2071143
65975	-259.5631265	-219.230346
65976	-259.5912004	-219.2423718
65977	-259.6015662	-219.2959431
65978	-259.601767	-219.302294
65979	-259.6271201	-219.3184493
65980	-259.645288	-219.3361651
65981	-259.6485513	-219.3413162
65982	-259.6514138	-219.3456975
65983	-259.6775631	-219.3741162
65984	-259.6777384	-219.3833172
65985	-259.7235267	-219.4039317
65986	-259.7750532	-219.415512
65987	-259.7890802	-219.4768276
65988	-259.8402578	-219.5005801
65989	-259.8419072	-219.5084143
65990	-259.8689009	-219.5084722
65991	-259.9169419	-219.5265232
65992	-259.9563124	-219.5365489
65993	-260.0160796	-219.537642
65994	-260.031556	-219.5580175
65995	-260.0485716	-219.5708457
65996	-260.0674399	-219.619273
65997	-260.0987274	-219.6326669
65998	-260.1246693	-219.6494262
65999	-260.1258456	-219.6871007
66000	-260.1490653	-219.6998392
66001	-260.1724763	-219.700404
66002	-260.2210862	-219.7147175
66003	-260.222065	-219.7177136
66004	-260.2249355	-219.7303331
66005	-260.2510769	-219.7317505
66006	-260.2526669	-219.7447155
66007	-260.2534565	-219.7561019
66008	-260.272376	-219.7612012
66009	-260.2952386	-219.7722922
66010	-260.2992975	-219.7946601
66011	-260.3055846	-219.8022094
66012	-260.3115363	-219.8025451
66013	-260.3978054	-219.8259984
66014	-260.4116656	-219.8286166
66015	-260.4488639	-219.853686
66016	-260.4675061	-219.8624708
66017	-260.4743184	-219.8665987
66018	-260.5097915	-219.8838041
66019	-260.5375297	-219.8891337
66020	-260.5408712	-219.8909126
66021	-260.5710259	-219.9034215
66022	-260.6376703	-219.9036312
66023	-260.642881	-219.9154162
66024	-260.6558903	-219.9192239
66025	-260.6615745	-219.9359032
66026	-260.6646152	-219.9452518
66027	-260.6710058	-219.9478618
66028	-260.7038962	-219.9566797
66029	-260.7134965	-219.9793436
66030	-260.7679669	-219.9864916
66031	-260.7694506	-220.0006941
66032	-260.7753247	-220.0050247
66033	-260.7753724	-220.0435348
66034	-260.7993231	-220.0727424
66035	-260.8637303	-220.1137884
66036	-260.9013409	-220.1290878
66037	-260.9492832	-220.1452789
66038	-260.9680567	-220.172823
66039	-260.9686113	-220.177387
66040	-260.9728326	-220.1801131
66041	-260.9873238	-220.2183422
66042	-260.9968067	-220.2246618
66043	-260.9969779	-220.2619943
66044	-261.0282041	-220.2623441
66045	-261.0352432	-220.2668627
66046	-261.0401233	-220.2703191
66047	-261.0410073	-220.27139
66048	-261.0480641	-220.279459
66049	-261.0631421	-220.280651
66050	-261.0716891	-220.3159155
66051	-261.0772475	-220.3491851
66052	-261.0918342	-220.3567529
66053	-261.1026078	-220.3734637
66054	-261.1283619	-220.375817
66055	-261.1522987	-220.3910615
66056	-261.1894051	-220.4567679
66057	-261.2116109	-220.4656538
66058	-261.2175065	-220.4755815
66059	-261.2506324	-220.4770464
66060	-261.2582818	-220.4820467
66061	-261.2895735	-220.4984132
66062	-261.2970673	-220.5168577
66063	-261.304123	-220.5183995
66064	-261.3047455	-220.5287324
66065	-261.3052809	-220.5353001
66066	-261.3125745	-220.5520416
66067	-261.3243741	-220.5617195
66068	-261.3297968	-220.5798927
66069	-261.3353261	-220.5852768
66070	-261.3389729	-220.614976
66071	-261.3469245	-220.6182488
66072	-261.3594106	-220.621119
66073	-261.3759339	-220.6815725
66074	-261.3795304	-220.7246566
66075	-261.38565	-220.7679409
66076	-261.3973821	-220.8089032
66077	-261.4212018	-220.8138152
66078	-261.4336101	-220.8287906
66079	-261.446496	-220.8383533
66080	-261.4618595	-220.8481693
66081	-261.485054	-220.8568317
66082	-261.5070402	-220.8826047
66083	-261.5084425	-220.8855659
66084	-261.5500431	-220.903228
66085	-261.5880153	-220.9290777
66086	-261.5960318	-220.9374669
66087	-261.600331	-220.9380333
66088	-261.6189119	-220.9387079
66089	-261.6231073	-220.9394527
66090	-261.6369511	-220.9548337
66091	-261.6427301	-220.9764782
66092	-261.6631247	-221.005523
66093	-261.6861114	-221.0063839
66094	-261.6945585	-221.0107727
66095	-261.7277107	-221.0116756
66096	-261.7588218	-221.0158213
66097	-261.8099942	-221.039217
66098	-261.816733	-221.0496965
66099	-261.8212761	-221.0513028
66100	-261.844516	-221.0746541
66101	-261.8600497	-221.078473
66102	-261.8631747	-221.1059814
66103	-261.8940623	-221.1080243
66104	-261.8998951	-221.120883
66105	-261.9236698	-221.1337612
66106	-261.9324044	-221.1429365
66107	-261.9516115	-221.1456238
66108	-261.9696146	-221.1577319
66109	-261.9706823	-221.1699058
66110	-261.9730921	-221.1713885
66111	-261.979612	-221.2284107
66112	-262.0028429	-221.2500141
66113	-262.0133129	-221.2502118
66114	-262.0805711	-221.2503214
66115	-262.155824	-221.2657744
66116	-262.1631205	-221.2724846
66117	-262.1648357	-221.2798851
66118	-262.1699421	-221.3575662
66119	-262.1978275	-221.3738232
66120	-262.2411279	-221.4439387
66121	-262.2616451	-221.4511347
66122	-262.2935455	-221.451866
66123	-262.3097049	-221.4917095
66124	-262.3203177	-221.4924646
66125	-262.3309303	-221.5001829
66126	-262.3427132	-221.5179318
66127	-262.3847476	-221.521817
66128	-262.390767	-221.5488348
66129	-262.4357018	-221.560419
66130	-262.4491114	-221.5772392
66131	-262.4506543	-221.6284458
66132	-262.4593061	-221.631305
66133	-262.4938643	-221.6348301
66134	-262.5530138	-221.6414111
66135	-262.5704298	-221.6451467
66136	-262.5821455	-221.6604584
66137	-262.605021	-221.6663063
66138	-262.6155388	-221.6824597
66139	-262.6283449	-221.6910818
66140	-262.6400127	-221.7019202
66141	-262.6795884	-221.7170418
66142	-262.6847105	-221.7326172
66143	-262.6875146	-221.7346474
66144	-262.7030518	-221.7476017
66145	-262.7064221	-221.7532348
66146	-262.7362739	-221.7607301
66147	-262.7390581	-221.8027295
66148	-262.7392232	-221.8150817
66149	-262.7485241	-221.820059
66150	-262.776463	-221.8338102
66151	-262.7824849	-221.8466703
66152	-262.8375334	-221.8476433
66153	-262.8613525	-221.878599
66154	-262.8715104	-221.9188575
66155	-262.9080367	-221.9243282
66156	-262.9146	-221.939066
66157	-262.9208645	-221.9395107
66158	-262.9360264	-221.9569978
66159	-262.9448765	-221.9694822
66160	-262.949165	-221.9757589
66161	-262.9572603	-221.9802952
66162	-262.9683539	-221.9895539
66163	-262.9739964	-221.9968311
66164	-263.0007531	-222.0289245
66165	-263.0323796	-222.0290116
66166	-263.061913	-222.0429133
66167	-263.0737509	-222.0452264
66168	-263.0923156	-222.0590185
66169	-263.0954899	-222.0668855
66170	-263.1609155	-222.0686091
66171	-263.1704887	-222.0717643
66172	-263.2615022	-222.081459
66173	-263.2735644	-222.0977374
66174	-263.2783589	-222.0998194
66175	-263.2909768	-222.1012275
66176	-263.2931586	-222.1170253
66177	-263.3087012	-222.128089
66178	-263.3256856	-222.1361081
66179	-263.3526444	-222.1439315
66180	-263.3630554	-222.1543388
66181	-263.4051585	-222.1606061
66182	-263.4084331	-222.1716267
66183	-263.4287813	-222.1877572
66184	-263.4294096	-222.1921448
66185	-263.4378273	-222.2021883
66186	-263.4412989	-222.2164812
66187	-263.4619291	-222.2204378
66188	-263.468759	-222.2342505
66189	-263.5199286	-222.2381348
66190	-263.52038	-222.2428005
66191	-263.5542596	-222.2446472
66192	-263.5647154	-222.263179
66193	-263.5755459	-222.2646138
66194	-263.5842093	-222.2761076
66195	-263.6674208	-222.2843334
66196	-263.6850443	-222.2896772
66197	-263.7646453	-222.2922715
66198	-263.766574	-222.3040563
66199	-263.7672074	-222.3253918
66200	-263.8002717	-222.3264428
66201	-263.8125498	-222.3326908
66202	-263.8195444	-222.353282
66203	-263.8277528	-222.3855128
66204	-263.8651644	-222.4182638
66205	-263.8738954	-222.4278106
66206	-263.8885199	-222.4677206
66207	-263.9012005	-222.4817979
66208	-263.9161765	-222.5034137
66209	-263.9207277	-222.5066953
66210	-263.92802	-222.5083226
66211	-263.9701554	-222.5300493
66212	-263.9773652	-222.5332428
66213	-264.0189538	-222.5374888
66214	-264.0473697	-222.5654825
66215	-264.0784282	-222.5659472
66216	-264.1073888	-222.5739364
66217	-264.1259322	-222.5745809
66218	-264.1387247	-222.6052399
66219	-264.1401917	-222.6074712
66220	-264.1450839	-222.6270987
66221	-264.1588073	-222.6475271
66222	-264.1775629	-222.6494585
66223	-264.2442411	-222.6511634
66224	-264.2474965	-222.6543781
66225	-264.2713138	-222.675055
66226	-264.2745791	-222.7026211
66227	-264.2765096	-222.7186118
66228	-264.2899651	-222.7406316
66229	-264.3452297	-222.7696417
66230	-264.3738009	-222.8006003
66231	-264.3815517	-222.8295198
66232	-264.4009589	-222.8322966
66233	-264.4146677	-222.8578603
66234	-264.4215653	-222.8610247
66235	-264.4324804	-222.8666479
66236	-264.4349885	-222.8675014
66237	-264.4871823	-222.8905624
66238	-264.497768	-222.8985882
66239	-264.4996649	-222.9154191
66240	-264.5336404	-222.9301174
66241	-264.5362998	-222.9495854
66242	-264.5564867	-222.9531395
66243	-264.5805914	-222.9684739
66244	-264.6051672	-222.9745196
66245	-264.6074276	-222.9855997
66246	-264.6292317	-223.0157767
66247	-264.6306679	-223.0300908
66248	-264.6395021	-223.0325856
66249	-264.6419184	-223.0337528
66250	-264.6446269	-223.0635733
66251	-264.670063	-223.0893194
66252	-264.6736206	-223.1317923
66253	-264.7050365	-223.1372698
66254	-264.7234199	-223.1550138
66255	-264.7521027	-223.1627766
66256	-264.753425	-223.1869421
66257	-264.7695096	-223.2021548
66258	-264.7736784	-223.2267381
66259	-264.7930806	-223.2423779
66260	-264.8627729	-223.2469696
66261	-264.8948814	-223.250066
66262	-264.9674123	-223.3025741
66263	-264.9685411	-223.3114438
66264	-264.9700318	-223.371191
66265	-264.9717817	-223.3847269
66266	-264.9742891	-223.3928557
66267	-264.979427	-223.4227637
66268	-264.991244	-223.433762
66269	-265.018826	-223.4410415
66270	-265.0195267	-223.4459779
66271	-265.0224212	-223.4762444
66272	-265.0806155	-223.4778977
66273	-265.1171962	-223.4833572
66274	-265.1416376	-223.4889601
66275	-265.1681258	-223.4962109
66276	-265.1837886	-223.5112446
66277	-265.1873203	-223.5199783
66278	-265.2182774	-223.528743
66279	-265.2262578	-223.5577087
66280	-265.2283726	-223.5605466
66281	-265.2452814	-223.5775634
66282	-265.2506945	-223.5845591
66283	-265.2844422	-223.5959805
66284	-265.2901454	-223.6152316
66285	-265.3136668	-223.6261656
66286	-265.36521	-223.6310965
66287	-265.3730963	-223.6528254
66288	-265.3756248	-223.6774474
66289	-265.4037815	-223.7372824
66290	-265.4117179	-223.7439433
66291	-265.4335978	-223.7456465
66292	-265.5109501	-223.7618017
66293	-265.5176984	-223.7914528
66294	-265.5225094	-223.8062037
66295	-265.5247498	-223.817039
66296	-265.556203	-223.8400837
66297	-265.5738813	-223.8475193
66298	-265.5932664	-223.880432
66299	-265.6493067	-223.8813295
66300	-265.6760669	-223.8897293
66301	-265.6785393	-223.8910274
66302	-265.6859751	-223.9345785
66303	-265.6918142	-223.9562291
66304	-265.6933165	-223.9658356
66305	-265.7018853	-223.9684874
66306	-265.7329653	-223.9839462
66307	-265.7478263	-223.9972565
66308	-265.785305	-224.0210487
66309	-265.7990452	-224.0273298
66310	-265.8169242	-224.0283701
66311	-265.8179226	-224.031698
66312	-265.8282974	-224.0366821
66313	-265.8439611	-224.0521528
66314	-265.8570221	-224.0685431
66315	-265.8805274	-224.074009
66316	-265.89552	-224.0843618
66317	-265.8987578	-224.0854154
66318	-265.9230907	-224.0905144
66319	-265.9235585	-224.1044309
66320	-265.9279533	-224.114673
66321	-265.9356041	-224.132118
66322	-265.9668427	-224.1423034
66323	-265.9669335	-224.1450253
66324	-265.9863486	-224.1822261
66325	-265.9875836	-224.1866022
66326	-266.0939877	-224.2465817
66327	-266.0940081	-224.282459
66328	-266.1267281	-224.2908784
66329	-266.1323809	-224.2909768
66330	-266.1440954	-224.3153898
66331	-266.1467005	-224.3278012
66332	-266.1592815	-224.3304545
66333	-266.1779805	-224.3476656
66334	-266.2104437	-224.349568
66335	-266.2163868	-224.3780687
66336	-266.2304186	-224.3813217
66337	-266.2347427	-224.3877533
66338	-266.2711091	-224.3974881
66339	-266.3106904	-224.4058226
66340	-266.3442978	-224.4121762
66341	-266.3689048	-224.4303441
66342	-266.3952032	-224.4321753
66343	-266.4378533	-224.4323414
66344	-266.4443005	-224.447635
66345	-266.4767812	-224.4820686
66346	-266.4792627	-224.4938294
66347	-266.4850062	-224.4939528
66348	-266.4898579	-224.4986007
66349	-266.492121	-224.5443941
66350	-266.4949493	-224.5513578
66351	-266.529999	-224.5938782
66352	-266.5849619	-224.6056252
66353	-266.5950329	-224.6195775
66354	-266.6843179	-224.6221511
66355	-266.6851033	-224.6231077
66356	-266.6869598	-224.6639118
66357	-266.7620257	-224.6696402
66358	-266.7672066	-224.6716152
66359	-266.7690698	-224.6795562
66360	-266.7767408	-224.69015
66361	-266.7795587	-224.7034592
66362	-266.8434358	-224.7190022
66363	-266.8701927	-224.7475238
66364	-266.8788417	-224.7900121
66365	-266.87896	-224.8039259
66366	-266.8823377	-224.811275
66367	-266.8909984	-224.8313471
66368	-266.9318713	-224.8928322
66369	-266.9379021	-224.9089577
66370	-266.9561674	-224.9291162
66371	-266.9658254	-224.9882969
66372	-266.9690893	-224.995372
66373	-267.0037054	-225.0016457
66374	-267.0052449	-225.0073341
66375	-267.0462573	-225.008296
66376	-267.0535257	-225.0419292
66377	-267.0630061	-225.0599503
66378	-267.0638383	-225.0708303
66379	-267.0640569	-225.0725539
66380	-267.1135707	-225.1027322
66381	-267.1409202	-225.1163303
66382	-267.1507341	-225.1346472
66383	-267.1609857	-225.1461046
66384	-267.1737793	-225.15294
66385	-267.1774757	-225.1544876
66386	-267.194127	-225.2077992
66387	-267.2048648	-225.2178143
66388	-267.2316806	-225.2226198
66389	-267.2535259	-225.2343322
66390	-267.2640707	-225.2404834
66391	-267.2868939	-225.2495983
66392	-267.2943094	-225.2500277
66393	-267.3215195	-225.2544822
66394	-267.3434192	-225.2841901
66395	-267.3764598	-225.2848197
66396	-267.3887688	-225.2886638
